DATE ,HABITAT,TRANSECT,Easting,Northing,COMPASS,Point,Species Code,Common Name,Scientific Name,Height,Comments,Comments 2 ,
5/9/2002,MP,2,562069,4219070,246,10,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,10.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,11,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,12,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,13,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,13.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,14,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,14.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,2,562069,4219070,246,15,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,0,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,0.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,1,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,1.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,2,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,2.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,3,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,3.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,4,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,4.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,5.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,6,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,6.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,7,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,MP,3,561968,4218981,,7.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,8,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,8.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,9,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,10,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,10.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,11,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,12,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,13,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,13.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,14,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,14.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,15,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,MP,3,561968,4218981,,15.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,16,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,16.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,17,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,17.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,18,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,18.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,19,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,3,561968,4218981,,19.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,MP,3,561968,4218981,,20,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,0,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,0.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,1,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,1.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,2,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,2.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,3,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,3.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,4,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,4.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,5.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,6,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,6.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,7,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,7.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,8,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,8.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,9,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,10,COCO,Brass buttons,Cotula coronopifolia,,,,
5/9/2002,MP,4,562364,4218964,315,10.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,11,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,12,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,13,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,13.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,14,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,14.5,SAVI,Pickleweed,Salicornia virginica,,,,
5/9/2002,MP,4,562364,4218964,315,15,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,15.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,16,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,16.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,17,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,17.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,18,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,18.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,19,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,19.5,BARE,Bare Ground,N/A,,,,
5/9/2002,MP,4,562364,4218964,315,20,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,0,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,0.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,1,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,1.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,2,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,2.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,3,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,3.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,4,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,4.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,5.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,6,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,6.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,7,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,7.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,8,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,8.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,9,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,10,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,10.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,11,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,12,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,13,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,13.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,14,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,14.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,15,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,15.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,16,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,16.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,17,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,17.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,1,562083,4218952,97,18,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,18.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,19,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,19.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,1,562083,4218952,97,20,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,0,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,0.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,1,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,1.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,2,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,2.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,3,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,3.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,4,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,4.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,,,,
5/9/2002,HM,2,562277,4218964,147,5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,5.5,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,HM,2,562277,4218964,147,6,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,6.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,7,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,7.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,8,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,8.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,9,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,10,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,10.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,11,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,12,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,12.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,13,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,13.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,14,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,14.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,15,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,15.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,16,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,16.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,17,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,17.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,18,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,18.5,BARE,Bare Ground,N/A,,,,
5/9/2002,HM,2,562277,4218964,147,19,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,19.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,HM,2,562277,4218964,147,20,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,0,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,0.5,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,1,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,1.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,,,,
5/9/2002,UP,1,561904,4218942,357,2,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,2.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,3,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,3.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,4,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,4.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,5,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,5.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,6,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,6.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,7,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,7.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,8,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,8.5,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,9,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,10,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,10.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,11,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,11.5,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,12,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,12.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,13,LOPU,N/A,Lotus purshianus,,,,
5/9/2002,UP,1,561904,4218942,357,13.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,14,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,14.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,15,LOMU,Italian Ryegrass,Lolium multiflorum,,,,
5/9/2002,UP,1,561904,4218942,357,15.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,16,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,16.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,17,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,1,561904,4218942,357,17.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,18,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,18.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,19,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,19.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,1,561904,4218942,357,20,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,0,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,0.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,1,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,1.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,2,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,2.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,3,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,3.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,4,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,4.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,5.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,6,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,6.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,7,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,7.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,,,,
5/9/2002,UP,2,562168,4418939,96,8,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,8.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,9,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,10,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,10.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,11,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,11.5,POMO,Rabbitfoot beardgrass,Polypogon monspeliensis,,,,
5/9/2002,UP,2,562168,4418939,96,12,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,13,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,13.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,14,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,14.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,15,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,15.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,16,COCO,Brass buttons,Cotula coronopifolia,,,,
5/9/2002,UP,2,562168,4418939,96,16.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,17,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,17.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,18,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,2,562168,4418939,96,18.5,HOMA,Mediterranean barley,Hordeum marinum,,,,
5/9/2002,UP,2,562168,4418939,96,19,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,2,562168,4418939,96,19.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,2,562168,4418939,96,20,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,0,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,0.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,1,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,1.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,2,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,2.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,3,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,3.5,BRHO,Soft chess,Bromus hordeaceous,,,,
5/9/2002,UP,3,562264,4218934,94,4,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,4.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,5.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,6,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,6.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,7,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,7.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,8,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,8.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,9,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,9.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,10,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,10.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,11,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,11.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,12,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,12.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,13,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,13.5,BRHO,Soft chess,Bromus hordeaceous,,,,
5/9/2002,UP,3,562264,4218934,94,14,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,14.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,15,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,15.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,16,COCO,Brass buttons,Cotula coronopifolia,,,,
5/9/2002,UP,3,562264,4218934,94,16.5,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,17,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,17.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,18,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,18.5,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,3,562264,4218934,94,19,VUMI,N/A,Vulpia microstachys,,,,
5/9/2002,UP,3,562264,4218934,94,19.5,HOBR,Meadow Barley,Hordeum brachyantherum,,,,
5/9/2002,UP,3,562264,4218934,94,20,BARE,Bare Ground,N/A,,,,
5/9/2002,UP,4,562405,4218951,42,0,LITR,Dead and Standing,N/A,,,,
